Tipo de jornada;Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2013T3;127,95
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2013T2;338,07
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2013T1;88,38
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2012T4;387,86
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2012T3;116,02
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2012T2;331,23
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2012T1;97,85
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2011T4;389,73
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2011T3;98,86
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2011T2;313,89
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2011T1;108,82
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2010T4;375,14
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2010T3;99,63
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2010T2;284,35
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2010T1;88,09
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2009T4;334,3
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2009T3;99,91
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2009T2;250,22
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2009T1;58,25
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2008T4;287,94
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2008T3;78,68
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2008T2;206,47
Ambas jornadas;Construcción;Coste salarial pagos extraordinarios;2008T1;61,42
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2024T4;32,48
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2024T3;17,5
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2024T2;32,24
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2024T1;25,22
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2023T4;35,99
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2023T3;20,82
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2023T2;38,07
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2023T1;31,47
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2022T4;42,48
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2022T3;22,44
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2022T2;44,55
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2022T1;17,85
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2021T4;25,03
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2021T3;16,45
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2021T2;25,09
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2021T1;21,17
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2020T4;27,12
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2020T3;15,75
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2020T2;35,37
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2020T1;28
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2019T4;37,06
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2019T3;23,66
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2019T2;25,61
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2019T1;19,85
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2018T4;30,07
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2018T3;23,27
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2018T2;56,07
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2018T1;20,56
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2017T4;25,67
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2017T3;24,04
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2017T2;26,97
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2017T1;17,63
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2016T4;25,16
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2016T3;22,66
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2016T2;25,49
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2016T1;27,06
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2015T4;25,9
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2015T3;20,84
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2015T2;37,47
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2015T1;25,65
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2014T4;31,88
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2014T3;19,78
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2014T2;27,05
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2014T1;18,78
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2013T4;32,09
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2013T3;23,73
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2013T2;37,69
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2013T1;24,35
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2012T4;38,74
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2012T3;27,83
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2012T2;36,3
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2012T1;27,58
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2011T4;46,22
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2011T3;31,64
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2011T2;36,63
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2011T1;24,46
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2010T4;34,08
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2010T3;25,61
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2010T2;28,49
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2010T1;23,19
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2009T4;39,23
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2009T3;22,86
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2009T2;26,25
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2009T1;20
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2008T4;33,54
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2008T3;24,85
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2008T2;29,07
Ambas jornadas;Construcción;Coste salarial pagos atrasados;2008T1;37,82
Ambas jornadas;Servicios;Coste salarial total;2024T4;2.389,51
Ambas jornadas;Servicios;Coste salarial total;2024T3;2.166,88
Ambas jornadas;Servicios;Coste salarial total;2024T2;2.300,04
Ambas jornadas;Servicios;Coste salarial total;2024T1;2.169,75
Ambas jornadas;Servicios;Coste salarial total;2023T4;2.300,34
Ambas jornadas;Servicios;Coste salarial total;2023T3;2.080,71
Ambas jornadas;Servicios;Coste salarial total;2023T2;2.210,24
Ambas jornadas;Servicios;Coste salarial total;2023T1;2.088,35
Ambas jornadas;Servicios;Coste salarial total;2022T4;2.216,83
Ambas jornadas;Servicios;Coste salarial total;2022T3;1.991,23
Ambas jornadas;Servicios;Coste salarial total;2022T2;2.092,1
Ambas jornadas;Servicios;Coste salarial total;2022T1;1.969,74
Ambas jornadas;Servicios;Coste salarial total;2021T4;2.114,14
Ambas jornadas;Servicios;Coste salarial total;2021T3;1.911,46
Ambas jornadas;Servicios;Coste salarial total;2021T2;2.011,38
Ambas jornadas;Servicios;Coste salarial total;2021T1;1.857,07
Ambas jornadas;Servicios;Coste salarial total;2020T4;1.989,56
Ambas jornadas;Servicios;Coste salarial total;2020T3;1.808,21
Ambas jornadas;Servicios;Coste salarial total;2020T2;1.746,75
Ambas jornadas;Servicios;Coste salarial total;2020T1;1.842,39
Ambas jornadas;Servicios;Coste salarial total;2019T4;2.005,15
Ambas jornadas;Servicios;Coste salarial total;2019T3;1.824,26
Ambas jornadas;Servicios;Coste salarial total;2019T2;1.924,71
Ambas jornadas;Servicios;Coste salarial total;2019T1;1.825,12
Ambas jornadas;Servicios;Coste salarial total;2018T4;1.965,03
Ambas jornadas;Servicios;Coste salarial total;2018T3;1.786,95
Ambas jornadas;Servicios;Coste salarial total;2018T2;1.880,83
Ambas jornadas;Servicios;Coste salarial total;2018T1;1.791,02
Ambas jornadas;Servicios;Coste salarial total;2017T4;1.943,34
Ambas jornadas;Servicios;Coste salarial total;2017T3;1.747,9
Ambas jornadas;Servicios;Coste salarial total;2017T2;1.872,63
Ambas jornadas;Servicios;Coste salarial total;2017T1;1.773,14
Ambas jornadas;Servicios;Coste salarial total;2016T4;1.934,69
Ambas jornadas;Servicios;Coste salarial total;2016T3;1.741,9
Ambas jornadas;Servicios;Coste salarial total;2016T2;1.873,21
Ambas jornadas;Servicios;Coste salarial total;2016T1;1.778,41
Ambas jornadas;Servicios;Coste salarial total;2015T4;1.953,13
Ambas jornadas;Servicios;Coste salarial total;2015T3;1.745,6
Ambas jornadas;Servicios;Coste salarial total;2015T2;1.871,37
Ambas jornadas;Servicios;Coste salarial total;2015T1;1.778,86
Ambas jornadas;Servicios;Coste salarial total;2014T4;1.909,9
Ambas jornadas;Servicios;Coste salarial total;2014T3;1.734,07
Ambas jornadas;Servicios;Coste salarial total;2014T2;1.854,13
Ambas jornadas;Servicios;Coste salarial total;2014T1;1.749,09
Ambas jornadas;Servicios;Coste salarial total;2013T4;1.918,96
Ambas jornadas;Servicios;Coste salarial total;2013T3;1.741,71
Ambas jornadas;Servicios;Coste salarial total;2013T2;1.860,61
Ambas jornadas;Servicios;Coste salarial total;2013T1;1.758,73
Ambas jornadas;Servicios;Coste salarial total;2012T4;1.865,84
Ambas jornadas;Servicios;Coste salarial total;2012T3;1.755,73
Ambas jornadas;Servicios;Coste salarial total;2012T2;1.882,97
Ambas jornadas;Servicios;Coste salarial total;2012T1;1.805,38
Ambas jornadas;Servicios;Coste salarial total;2011T4;1.957,24
Ambas jornadas;Servicios;Coste salarial total;2011T3;1.755,11
Ambas jornadas;Servicios;Coste salarial total;2011T2;1.893,14
Ambas jornadas;Servicios;Coste salarial total;2011T1;1.787,05
Ambas jornadas;Servicios;Coste salarial total;2010T4;1.935,81
Ambas jornadas;Servicios;Coste salarial total;2010T3;1.741,73
Ambas jornadas;Servicios;Coste salarial total;2010T2;1.896,5
Ambas jornadas;Servicios;Coste salarial total;2010T1;1.780,89
Ambas jornadas;Servicios;Coste salarial total;2009T4;1.949,74
Ambas jornadas;Servicios;Coste salarial total;2009T3;1.748,39
Ambas jornadas;Servicios;Coste salarial total;2009T2;1.867,27
Ambas jornadas;Servicios;Coste salarial total;2009T1;1.753,42
Ambas jornadas;Servicios;Coste salarial total;2008T4;1.902
Ambas jornadas;Servicios;Coste salarial total;2008T3;1.694,21
Ambas jornadas;Servicios;Coste salarial total;2008T2;1.789,86
Ambas jornadas;Servicios;Coste salarial total;2008T1;1.703,08
Ambas jornadas;Servicios;Coste salarial ordinario;2024T4;1.978,66
Ambas jornadas;Servicios;Coste salarial ordinario;2024T3;1.976,24
Ambas jornadas;Servicios;Coste salarial ordinario;2024T2;1.946,93
Ambas jornadas;Servicios;Coste salarial ordinario;2024T1;1.917,92
Ambas jornadas;Servicios;Coste salarial ordinario;2023T4;1.899,7
Ambas jornadas;Servicios;Coste salarial ordinario;2023T3;1.902,98
Ambas jornadas;Servicios;Coste salarial ordinario;2023T2;1.875,77
Ambas jornadas;Servicios;Coste salarial ordinario;2023T1;1.851,12
Ambas jornadas;Servicios;Coste salarial ordinario;2022T4;1.813,94
Ambas jornadas;Servicios;Coste salarial ordinario;2022T3;1.819,21
Ambas jornadas;Servicios;Coste salarial ordinario;2022T2;1.772,94
Ambas jornadas;Servicios;Coste salarial ordinario;2022T1;1.752,46
Ambas jornadas;Servicios;Coste salarial ordinario;2021T4;1.749,84
Ambas jornadas;Servicios;Coste salarial ordinario;2021T3;1.745,63
Ambas jornadas;Servicios;Coste salarial ordinario;2021T2;1.698,32
Ambas jornadas;Servicios;Coste salarial ordinario;2021T1;1.668,59
Ambas jornadas;Servicios;Coste salarial ordinario;2020T4;1.647,37
Ambas jornadas;Servicios;Coste salarial ordinario;2020T3;1.651,46
Ambas jornadas;Servicios;Coste salarial ordinario;2020T2;1.460,83
Ambas jornadas;Servicios;Coste salarial ordinario;2020T1;1.652,25
Ambas jornadas;Servicios;Coste salarial ordinario;2019T4;1.660,73
Ambas jornadas;Servicios;Coste salarial ordinario;2019T3;1.672,43
Ambas jornadas;Servicios;Coste salarial ordinario;2019T2;1.639,99
Ambas jornadas;Servicios;Coste salarial ordinario;2019T1;1.635,96
Ambas jornadas;Servicios;Coste salarial ordinario;2018T4;1.623,64
Ambas jornadas;Servicios;Coste salarial ordinario;2018T3;1.627,94
Ambas jornadas;Servicios;Coste salarial ordinario;2018T2;1.598,47
Ambas jornadas;Servicios;Coste salarial ordinario;2018T1;1.600,85
Ambas jornadas;Servicios;Coste salarial ordinario;2017T4;1.593,36
Ambas jornadas;Servicios;Coste salarial ordinario;2017T3;1.605,32
Ambas jornadas;Servicios;Coste salarial ordinario;2017T2;1.580,28
Ambas jornadas;Servicios;Coste salarial ordinario;2017T1;1.588,58
Ambas jornadas;Servicios;Coste salarial ordinario;2016T4;1.589,77
Ambas jornadas;Servicios;Coste salarial ordinario;2016T3;1.597,89
Ambas jornadas;Servicios;Coste salarial ordinario;2016T2;1.581,9
Ambas jornadas;Servicios;Coste salarial ordinario;2016T1;1.588,59
Ambas jornadas;Servicios;Coste salarial ordinario;2015T4;1.595,08
Ambas jornadas;Servicios;Coste salarial ordinario;2015T3;1.597,86
Ambas jornadas;Servicios;Coste salarial ordinario;2015T2;1.586,52
Ambas jornadas;Servicios;Coste salarial ordinario;2015T1;1.591,1
Ambas jornadas;Servicios;Coste salarial ordinario;2014T4;1.578,62
Ambas jornadas;Servicios;Coste salarial ordinario;2014T3;1.593,14
Ambas jornadas;Servicios;Coste salarial ordinario;2014T2;1.582,98
Ambas jornadas;Servicios;Coste salarial ordinario;2014T1;1.584,88
Ambas jornadas;Servicios;Coste salarial ordinario;2013T4;1.584,91
Ambas jornadas;Servicios;Coste salarial ordinario;2013T3;1.599,41
Ambas jornadas;Servicios;Coste salarial ordinario;2013T2;1.589,56
Ambas jornadas;Servicios;Coste salarial ordinario;2013T1;1.591,63
Ambas jornadas;Servicios;Coste salarial ordinario;2012T4;1.596,5
Ambas jornadas;Servicios;Coste salarial ordinario;2012T3;1.610,21
Ambas jornadas;Servicios;Coste salarial ordinario;2012T2;1.599,73
Ambas jornadas;Servicios;Coste salarial ordinario;2012T1;1.607,37
Ambas jornadas;Servicios;Coste salarial ordinario;2011T4;1.600,2
Ambas jornadas;Servicios;Coste salarial ordinario;2011T3;1.609,24
Ambas jornadas;Servicios;Coste salarial ordinario;2011T2;1.595,27
Ambas jornadas;Servicios;Coste salarial ordinario;2011T1;1.591,38
Ambas jornadas;Servicios;Coste salarial ordinario;2010T4;1.576,86
Ambas jornadas;Servicios;Coste salarial ordinario;2010T3;1.592,84
Ambas jornadas;Servicios;Coste salarial ordinario;2010T2;1.588,9
Ambas jornadas;Servicios;Coste salarial ordinario;2010T1;1.596,15
Ambas jornadas;Servicios;Coste salarial ordinario;2009T4;1.588,56
Ambas jornadas;Servicios;Coste salarial ordinario;2009T3;1.601,95
Ambas jornadas;Servicios;Coste salarial ordinario;2009T2;1.586,36
Ambas jornadas;Servicios;Coste salarial ordinario;2009T1;1.580,65
Ambas jornadas;Servicios;Coste salarial ordinario;2008T4;1.553,82
Ambas jornadas;Servicios;Coste salarial ordinario;2008T3;1.553,06
Ambas jornadas;Servicios;Coste salarial ordinario;2008T2;1.527,92
Ambas jornadas;Servicios;Coste salarial ordinario;2008T1;1.517,18
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2024T4;354,73
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2024T3;137,73
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2024T2;308,01
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2024T1;203,18
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2023T4;351,3
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2023T3;139,44
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2023T2;287,87
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2023T1;193,14
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2022T4;339,11
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2022T3;133,56
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2022T2;280,42
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2022T1;182,04
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2021T4;321,88
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2021T3;126,86
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2021T2;274,57
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2021T1;155,59
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2020T4;305,12
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2020T3;117,48
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2020T2;246,44
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2020T1;152,23
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2019T4;302,24
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2019T3;117,93
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2019T2;247,95
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2019T1;158,92
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2018T4;303,54
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2018T3;123,28
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2018T2;249,07
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2018T1;159,22
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2017T4;313,48
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2017T3;113,03
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2017T2;255,86
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2017T1;154,39
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2016T4;308,97
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2016T3;115,4
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2016T2;247,9
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2016T1;157,98
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2015T4;322,9
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2015T3;125,06
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2015T2;251,64
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2015T1;153,44
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2014T4;303,61
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2014T3;118,18
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2014T2;244,05
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2014T1;141,55
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2013T4;307,77
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2013T3;119,71
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2013T2;246,54
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2013T1;145,13
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2012T4;238,52
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2012T3;126,52
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2012T2;255,34
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2012T1;170,27
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2011T4;328
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2011T3;125,05
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2011T2;267,13
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2011T1;163,25
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2010T4;331,06
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2010T3;124,95
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2010T2;277,9
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2010T1;160,16
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2009T4;329,02
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2009T3;123,02
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2009T2;248,04
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2009T1;149,58
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2008T4;319,55
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2008T3;117,24
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2008T2;231,55
Ambas jornadas;Servicios;Coste salarial pagos extraordinarios;2008T1;149,11
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2024T4;56,12
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2024T3;52,92
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2024T2;45,1
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2024T1;48,65
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2023T4;49,34
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2023T3;38,29
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2023T2;46,6
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2023T1;44,08
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2022T4;63,77
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2022T3;38,46
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2022T2;38,74
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2022T1;35,23
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2021T4;42,43
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2021T3;38,97
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2021T2;38,49
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2021T1;32,89
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2020T4;37,07
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2020T3;39,27
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2020T2;39,49
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2020T1;37,91
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2019T4;42,18
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2019T3;33,9
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2019T2;36,77
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2019T1;30,24
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2018T4;37,86
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2018T3;35,73
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2018T2;33,29
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2018T1;30,96
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2017T4;36,5
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2017T3;29,55
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2017T2;36,5
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2017T1;30,17
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2016T4;35,96
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2016T3;28,62
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2016T2;43,41
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2016T1;31,84
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2015T4;35,15
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2015T3;22,68
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2015T2;33,2
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2015T1;34,32
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2014T4;27,67
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2014T3;22,75
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2014T2;27,11
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2014T1;22,67
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2013T4;26,27
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2013T3;22,59
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2013T2;24,51
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2013T1;21,98
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2012T4;30,82
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2012T3;19
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2012T2;27,9
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2012T1;27,74
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2011T4;29,05
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2011T3;20,83
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2011T2;30,73
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2011T1;32,43
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2010T4;27,88
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2010T3;23,95
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2010T2;29,69
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2010T1;24,58
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2009T4;32,16
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2009T3;23,42
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2009T2;32,88
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2009T1;23,18
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2008T4;28,63
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2008T3;23,91
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2008T2;30,39
Ambas jornadas;Servicios;Coste salarial pagos atrasados;2008T1;36,78
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total;2024T4;2.833,51
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total;2024T3;2.518,6
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total;2024T2;2.738,23
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total;2024T1;2.564,49
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total;2023T4;2.739,27
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total;2023T3;2.416,38
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total;2023T2;2.630,87
Jornada a tiempo completo;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial total;2023T1;2.474,22
